"Notes"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"1987"	"1987"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	36664	14571522	251.6
	"1987"	"1987"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	8887	1335660	665.4
	"1987"	"1987"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	903	380338	237.4
	"1987"	"1987"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	33273	10127527	328.5
	"1987"	"1987"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	14114	1105212	1277.0
	"1987"	"1987"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	1332	356516	373.6
	"1987"	"1987"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	57411	9790627	586.4
	"1987"	"1987"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	16820	1132561	1485.1
	"1987"	"1987"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	1536	283758	541.3
	"1987"	"1987"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	86566	10120665	855.3
	"1987"	"1987"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	23686	887633	2668.4
	"1987"	"1987"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	2168	228811	947.5
	"1987"	"1987"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	142548	9097260	1566.9
	"1987"	"1987"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	25037	853516	2933.4
	"1987"	"1987"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	2089	173130	1206.6
	"1987"	"1987"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	175920	8785358	2002.4
	"1987"	"1987"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	30652	596075	5142.3
	"1987"	"1987"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	3025	141349	2140.1
	"1987"	"1987"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	249380	6877252	3626.2
	"1987"	"1987"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	27164	460117	5903.7
	"1987"	"1987"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	2045	71764	2849.6
	"1987"	"1987"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	268175	5362682	5000.8
	"1987"	"1987"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	24765	267168	9269.4
	"1987"	"1987"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	3174	60427	5252.6
	"1987"	"1987"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	259012	3154298	8211.4
	"1987"	"1987"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	18716	143785	13016.7
	"1987"	"1987"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	1833	19076	9608.9
	"1987"	"1987"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	273368	1861948	14681.8
	"1987"	"1987"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	10506	64391	16315.9
	"1987"	"1987"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	1541	12939	11909.7
	"1987"	"1987"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	133284	720891	18488.8
	"1987"	"1987"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	49	Not Applicable	Not Applicable
	"1987"	"1987"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	4	Not Applicable	Not Applicable
	"1987"	"1987"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	120	Not Applicable	Not Applicable
	"1987"	"1987"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	101	Not Applicable	Not Applicable
	"1987"	"1987"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	19	Not Applicable	Not Applicable
	"1987"	"1987"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	289	Not Applicable	Not Applicable
	"1988"	"1988"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	5337	314067	1699.3
	"1988"	"1988"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	519	81997	632.9
	"1988"	"1988"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	11047	1511022	731.1
	"1988"	"1988"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	6503	324495	2004.0
	"1988"	"1988"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	626	86868	720.6
	"1988"	"1988"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	14878	1591061	935.1
	"1988"	"1988"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	768	1078660	71.2
	"1988"	"1988"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	133	306394	43.4
	"1988"	"1988"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	2307	5666103	40.7
	"1988"	"1988"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	1016	1103169	92.1
	"1988"	"1988"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	132	316315	41.7
	"1988"	"1988"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	3073	5968248	51.5
	"1988"	"1988"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	405	1333672	30.4
	"1988"	"1988"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	74	370643	20.0
	"1988"	"1988"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	1304	6966508	18.7
	"1988"	"1988"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	592	1362900	43.4
	"1988"	"1988"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	93	381391	24.4
	"1988"	"1988"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	1889	7344188	25.7
	"1988"	"1988"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	386	1248903	30.9
	"1988"	"1988"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	63	338686	18.6
	"1988"	"1988"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	1212	6455884	18.8
	"1988"	"1988"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	561	1276758	43.9
	"1988"	"1988"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	98	353524	27.7
	"1988"	"1988"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	2248	6822482	32.9
	"1988"	"1988"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	686	1368872	50.1
	"1988"	"1988"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	153	363434	42.1
	"1988"	"1988"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	3505	7296706	48.0
	"1988"	"1988"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2312	1391164	166.2
	"1988"	"1988"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	342	391619	87.3
	"1988"	"1988"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	9033	7684546	117.5
	"1988"	"1988"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	1233	1401680	88.0
	"1988"	"1988"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	146	370701	39.4
	"1988"	"1988"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	3913	7917099	49.4
	"1988"	"1988"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3744	1331825	281.1
	"1988"	"1988"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	511	396328	128.9
	"1988"	"1988"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	12589	8236904	152.8
	"1988"	"1988"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	4518	2863446	157.8
	"1988"	"1988"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	447	869450	51.4
	"1988"	"1988"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	11187	17850078	62.7
	"1988"	"1988"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	10644	2549821	417.4
	"1988"	"1988"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	987	827091	119.3
	"1988"	"1988"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	31354	18170247	172.6
	"1988"	"1988"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	6382	2094392	304.7
	"1988"	"1988"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	617	718877	85.8
	"1988"	"1988"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	18021	15004788	120.1
	"1988"	"1988"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	12643	1789129	706.7
	"1988"	"1988"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	1052	644017	163.3
	"1988"	"1988"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	38739	14929233	259.5
	"1988"	"1988"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	8951	1366071	655.2
	"1988"	"1988"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	980	406989	240.8
	"1988"	"1988"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	33626	10495138	320.4
	"1988"	"1988"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	14681	1131509	1297.5
	"1988"	"1988"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	1421	382794	371.2
	"1988"	"1988"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	57813	10166747	568.6
	"1988"	"1988"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	17146	1133389	1512.8
	"1988"	"1988"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	1640	298395	549.6
	"1988"	"1988"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	85595	9967865	858.7
	"1988"	"1988"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	24007	884760	2713.4
	"1988"	"1988"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	2310	239618	964.0
	"1988"	"1988"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	139051	8989694	1546.8
	"1988"	"1988"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	25472	864317	2947.1
	"1988"	"1988"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	2197	184734	1189.3
	"1988"	"1988"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	176975	8867364	1995.8
	"1988"	"1988"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	30989	601865	5148.8
	"1988"	"1988"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	3251	150102	2165.9
	"1988"	"1988"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	249661	6957923	3588.2
	"1988"	"1988"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	28399	473745	5994.6
	"1988"	"1988"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	2377	76473	3108.3
	"1988"	"1988"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	276417	5484072	5040.4
	"1988"	"1988"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	25622	271379	9441.4
	"1988"	"1988"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	3362	64052	5248.9
	"1988"	"1988"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	265737	3242321	8195.9
	"1988"	"1988"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	20057	148679	13490.1
	"1988"	"1988"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	1830	20386	8976.7
	"1988"	"1988"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	286264	1905976	15019.3
	"1988"	"1988"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	10818	65382	16545.8
	"1988"	"1988"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	1699	13778	12331.3
	"1988"	"1988"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	139042	731059	19019.3
	"1988"	"1988"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	51	Not Applicable	Not Applicable
	"1988"	"1988"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	5	Not Applicable	Not Applicable
	"1988"	"1988"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	114	Not Applicable	Not Applicable
	"1988"	"1988"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	96	Not Applicable	Not Applicable
	"1988"	"1988"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	9	Not Applicable	Not Applicable
	"1988"	"1988"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	312	Not Applicable	Not Applicable
	"1989"	"1989"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	5685	331408	1715.4
	"1989"	"1989"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	575	85299	674.1
	"1989"	"1989"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	11034	1554761	709.7
	"1989"	"1989"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	6842	341716	2002.2
	"1989"	"1989"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	759	90180	841.7
	"1989"	"1989"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	14760	1637594	901.3
	"1989"	"1989"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	809	1109504	72.9
	"1989"	"1989"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	150	319642	46.9
	"1989"	"1989"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	2223	5724368	38.8
	"1989"	"1989"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	1021	1134914	90.0
	"1989"	"1989"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	179	331194	54.0
	"1989"	"1989"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	2910	6030010	48.3
	"1989"	"1989"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	394	1336826	29.5
	"1989"	"1989"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	86	390785	22.0
	"1989"	"1989"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	1323	7018777	18.8
	"1989"	"1989"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	559	1367987	40.9
	"1989"	"1989"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	87	402083	21.6
	"1989"	"1989"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	1864	7400335	25.2
	"1989"	"1989"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	364	1275682	28.5
	"1989"	"1989"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	67	355471	18.8
	"1989"	"1989"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	1256	6559858	19.1
	"1989"	"1989"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	603	1302723	46.3
	"1989"	"1989"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	100	371297	26.9
	"1989"	"1989"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	2211	6931805	31.9
	"1989"	"1989"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	664	1350929	49.2
	"1989"	"1989"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	148	381059	38.8
	"1989"	"1989"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	3495	7108344	49.2
	"1989"	"1989"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2456	1375607	178.5
	"1989"	"1989"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	357	410017	87.1
	"1989"	"1989"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	8450	7507147	112.6
	"1989"	"1989"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	1191	1374909	86.6
	"1989"	"1989"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	153	389596	39.3
	"1989"	"1989"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	3672	7708877	47.6
	"1989"	"1989"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3846	1311108	293.3
	"1989"	"1989"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	496	415754	119.3
	"1989"	"1989"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	11560	8057412	143.5
	"1989"	"1989"	"25-34 years"	"25-34"	"Female"	"F"	"Black or African American"	"2054-5"	4657	2891548	161.1
	"1989"	"1989"	"25-34 years"	"25-34"	"Female"	"F"	"Other Race"	"2131-1"	461	908583	50.7
	"1989"	"1989"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	11252	17829834	63.1
	"1989"	"1989"	"25-34 years"	"25-34"	"Male"	"M"	"Black or African American"	"2054-5"	10975	2579345	425.5
	"1989"	"1989"	"25-34 years"	"25-34"	"Male"	"M"	"Other Race"	"2131-1"	1041	871349	119.5
	"1989"	"1989"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	32138	18155729	177.0
	"1989"	"1989"	"35-44 years"	"35-44"	"Female"	"F"	"Black or African American"	"2054-5"	6554	2194611	298.6
	"1989"	"1989"	"35-44 years"	"35-44"	"Female"	"F"	"Other Race"	"2131-1"	716	771662	92.8
	"1989"	"1989"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	18321	15456765	118.5
	"1989"	"1989"	"35-44 years"	"35-44"	"Male"	"M"	"Black or African American"	"2054-5"	13521	1882554	718.2
	"1989"	"1989"	"35-44 years"	"35-44"	"Male"	"M"	"Other Race"	"2131-1"	1197	691942	173.0
	"1989"	"1989"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	40610	15416918	263.4
	"1989"	"1989"	"45-54 years"	"45-54"	"Female"	"F"	"Black or African American"	"2054-5"	8936	1395290	640.4
	"1989"	"1989"	"45-54 years"	"45-54"	"Female"	"F"	"Other Race"	"2131-1"	1006	436200	230.6
	"1989"	"1989"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	33501	10780038	310.8
	"1989"	"1989"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	15174	1156791	1311.7
	"1989"	"1989"	"45-54 years"	"45-54"	"Male"	"M"	"Other Race"	"2131-1"	1517	409900	370.1
	"1989"	"1989"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	58132	10454971	556.0
	"1989"	"1989"	"55-64 years"	"55-64"	"Female"	"F"	"Black or African American"	"2054-5"	16734	1132167	1478.1
	"1989"	"1989"	"55-64 years"	"55-64"	"Female"	"F"	"Other Race"	"2131-1"	1698	312523	543.3
	"1989"	"1989"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	82017	9793451	837.5
	"1989"	"1989"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	23786	881000	2699.9
	"1989"	"1989"	"55-64 years"	"55-64"	"Male"	"M"	"Other Race"	"2131-1"	2405	251932	954.6
	"1989"	"1989"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	133418	8869925	1504.2
	"1989"	"1989"	"65-74 years"	"65-74"	"Female"	"F"	"Black or African American"	"2054-5"	25719	875768	2936.7
	"1989"	"1989"	"65-74 years"	"65-74"	"Female"	"F"	"Other Race"	"2131-1"	2354	196685	1196.8
	"1989"	"1989"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	174745	8967877	1948.6
	"1989"	"1989"	"65-74 years"	"65-74"	"Male"	"M"	"Black or African American"	"2054-5"	31240	609404	5126.3
	"1989"	"1989"	"65-74 years"	"65-74"	"Male"	"M"	"Other Race"	"2131-1"	3373	158772	2124.4
	"1989"	"1989"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	243793	7055596	3455.3
	"1989"	"1989"	"75-84 years"	"75-84"	"Female"	"F"	"Black or African American"	"2054-5"	28821	486088	5929.2
	"1989"	"1989"	"75-84 years"	"75-84"	"Female"	"F"	"Other Race"	"2131-1"	2524	81297	3104.7
	"1989"	"1989"	"75-84 years"	"75-84"	"Female"	"F"	"White"	"2106-3"	275191	5604412	4910.3
	"1989"	"1989"	"75-84 years"	"75-84"	"Male"	"M"	"Black or African American"	"2054-5"	25199	275069	9161.0
	"1989"	"1989"	"75-84 years"	"75-84"	"Male"	"M"	"Other Race"	"2131-1"	3559	67577	5266.6
	"1989"	"1989"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	263912	3335467	7912.3
	"1989"	"1989"	"85+ years"	"85+"	"Female"	"F"	"Black or African American"	"2054-5"	20669	153437	13470.7
	"1989"	"1989"	"85+ years"	"85+"	"Female"	"F"	"Other Race"	"2131-1"	2098	21711	9663.3
	"1989"	"1989"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	284856	1961458	14522.7
	"1989"	"1989"	"85+ years"	"85+"	"Male"	"M"	"Black or African American"	"2054-5"	11056	66363	16659.9
	"1989"	"1989"	"85+ years"	"85+"	"Male"	"M"	"Other Race"	"2131-1"	1866	14668	12721.6
	"1989"	"1989"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	136813	750107	18239.1
	"1989"	"1989"	"Not Stated"	"NS"	"Female"	"F"	"Black or African American"	"2054-5"	52	Not Applicable	Not Applicable
	"1989"	"1989"	"Not Stated"	"NS"	"Female"	"F"	"Other Race"	"2131-1"	2	Not Applicable	Not Applicable
	"1989"	"1989"	"Not Stated"	"NS"	"Female"	"F"	"White"	"2106-3"	103	Not Applicable	Not Applicable
	"1989"	"1989"	"Not Stated"	"NS"	"Male"	"M"	"Black or African American"	"2054-5"	115	Not Applicable	Not Applicable
	"1989"	"1989"	"Not Stated"	"NS"	"Male"	"M"	"Other Race"	"2131-1"	9	Not Applicable	Not Applicable
	"1989"	"1989"	"Not Stated"	"NS"	"Male"	"M"	"White"	"2106-3"	281	Not Applicable	Not Applicable
	"1990"	"1990"	"< 1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	5479	337254	1624.6
	"1990"	"1990"	"< 1 year"	"1"	"Female"	"F"	"Other Race"	"2131-1"	504	89278	564.5
	"1990"	"1990"	"< 1 year"	"1"	"Female"	"F"	"White"	"2106-3"	10512	1602185	656.1
	"1990"	"1990"	"< 1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	6811	347082	1962.4
	"1990"	"1990"	"< 1 year"	"1"	"Male"	"M"	"Other Race"	"2131-1"	674	94325	714.6
	"1990"	"1990"	"< 1 year"	"1"	"Male"	"M"	"White"	"2106-3"	14371	1688088	851.3
	"1990"	"1990"	"1-4 years"	"1-4"	"Female"	"F"	"Black or African American"	"2054-5"	769	1137412	67.6
	"1990"	"1990"	"1-4 years"	"1-4"	"Female"	"F"	"Other Race"	"2131-1"	111	331857	33.4
	"1990"	"1990"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	2082	5761780	36.1
	"1990"	"1990"	"1-4 years"	"1-4"	"Male"	"M"	"Black or African American"	"2054-5"	999	1163852	85.8
	"1990"	"1990"	"1-4 years"	"1-4"	"Male"	"M"	"Other Race"	"2131-1"	186	345682	53.8
	"1990"	"1990"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	2784	6071090	45.9
	"1990"	"1990"	"5-9 years"	"5-9"	"Female"	"F"	"Black or African American"	"2054-5"	364	1339798	27.2
	"1990"	"1990"	"5-9 years"	"5-9"	"Female"	"F"	"Other Race"	"2131-1"	69	404675	17.1
	"1990"	"1990"	"5-9 years"	"5-9"	"Female"	"F"	"White"	"2106-3"	1199	7058274	17.0
	"1990"	"1990"	"5-9 years"	"5-9"	"Male"	"M"	"Black or African American"	"2054-5"	512	1371538	37.3
	"1990"	"1990"	"5-9 years"	"5-9"	"Male"	"M"	"Other Race"	"2131-1"	101	416467	24.3
	"1990"	"1990"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	1750	7444026	23.5
	"1990"	"1990"	"10-14 years"	"10-14"	"Female"	"F"	"Black or African American"	"2054-5"	362	1301212	27.8
	"1990"	"1990"	"10-14 years"	"10-14"	"Female"	"F"	"Other Race"	"2131-1"	62	372989	16.6
	"1990"	"1990"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	1253	6647468	18.8
	"1990"	"1990"	"10-14 years"	"10-14"	"Male"	"M"	"Black or African American"	"2054-5"	601	1328261	45.2
	"1990"	"1990"	"10-14 years"	"10-14"	"Male"	"M"	"Other Race"	"2131-1"	93	387948	24.0
	"1990"	"1990"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	2070	7022591	29.5
	"1990"	"1990"	"15-19 years"	"15-19"	"Female"	"F"	"Black or African American"	"2054-5"	730	1343940	54.3
	"1990"	"1990"	"15-19 years"	"15-19"	"Female"	"F"	"Other Race"	"2131-1"	147	393772	37.3
	"1990"	"1990"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	3163	6971165	45.4
	"1990"	"1990"	"15-19 years"	"15-19"	"Male"	"M"	"Black or African American"	"2054-5"	2737	1370304	199.7
	"1990"	"1990"	"15-19 years"	"15-19"	"Male"	"M"	"Other Race"	"2131-1"	419	422979	99.1
	"1990"	"1990"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	8515	7379551	115.4
	"1990"	"1990"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	1125	1355862	83.0
	"1990"	"1990"	"20-24 years"	"20-24"	"Female"	"F"	"Other Race"	"2131-1"	158	405428	39.0
	"1990"	"1990"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	3537	7627737	46.4
	"1990"	"1990"	"20-24 years"	"20-24"	"Male"	"M"	"Black or African American"	"2054-5"	3994	1299074	307.4
	"1990"	"1990"	"20-24 years"	"20-24"	"Male"	"M"	"Other Race"	"2131-1"	515	433970	118.7
