"country_name","country_code","year","gdp_pc_ppp"
"Bahrain","BHR",2008,40821.1506001224
"Bahamas, The","BHS",2008,23424.116054836
"Bosnia and Herzegovina","BIH",2008,8569.02490435249
"Belarus","BLR",2008,13913.276957401
"Belize","BLZ",2008,7964.22989353657
"Bermuda","BMU",2008,58269.8503663912
"Bolivia","BOL",2008,4864.9804747799
"Brazil","BRA",2008,12808.9626009294
"Barbados","BRB",2008,15476.5608749628
"Brunei Darussalam","BRN",2008,69481.8504201376
"Bhutan","BTN",2008,5438.61189313545
"Botswana","BWA",2008,13045.6572874339
"Central African Republic","CAF",2008,774.513913307903
"Canada","CAN",2008,40108.2894784759
"Central Europe and the Baltics","CEB",2008,19260.5282967795
"Switzerland","CHE",2008,50438.7629476633
"Chile","CHL",2008,16260.9369871422
"China","CHN",2008,7421.19505232521
"Cote d'Ivoire","CIV",2008,2740.35168625194
"Cameroon","CMR",2008,2468.56970372276
"Congo, Rep.","COG",2008,4822.478751758
"Colombia","COL",2008,10072.5878823839
"Comoros","COM",2008,1335.12824904679
"Cabo Verde","CPV",2008,5791.6184204726
"Costa Rica","CRI",2008,11735.3034115092
"Caribbean small states","CSS",2008,14045.2926703426
"Cuba","CUB",2008,16888.9717582538
"Cyprus","CYP",2008,31815.6252245413
"Czech Republic","CZE",2008,27111.5481990756
"Germany","DEU",2008,38382.9227959824
"Djibouti","DJI",2008,2402.87562578816
"Dominica","DMA",2008,10011.6577557359
"Denmark","DNK",2008,40838.1887464738
"Dominican Republic","DOM",2008,10005.6399329434
"Algeria","DZA",2008,11826.016347966
"East Asia & Pacific (developing only)","EAP",2008,7133.25936450427
"East Asia & Pacific (all income levels)","EAS",2008,10046.3532353275
"Europe & Central Asia (developing only)","ECA",2008,11599.0875523974
"Europe & Central Asia (all income levels)","ECS",2008,25654.9017424685
"Ecuador","ECU",2008,8877.78642706083
"Egypt, Arab Rep.","EGY",2008,9584.21071881947
"Euro area","EMU",2008,35791.6461867889
"Eritrea","ERI",2008,1045.3212120025
"Spain","ESP",2008,33729.5167903525
"Estonia","EST",2008,22500.4248379723
"Ethiopia","ETH",2008,893.914184571701
"European Union","EUU",2008,33097.0505331012
"Fragile and conflict affected situations","FCS",2008,3203.12645394121
"Finland","FIN",2008,39729.648543659
"Fiji","FJI",2008,6846.44141668759
"France","FRA",2008,35143.9621362143
"Micronesia, Fed. Sts.","FSM",2008,3069.88930136199
"Gabon","GAB",2008,16270.7558443837
"United Kingdom","GBR",2008,37752.9572617588
"Georgia","GEO",2008,5665.61770410464
"Ghana","GHA",2008,2751.27006137192
"Guinea","GIN",2008,1180.90383113631
"Gambia, The","GMB",2008,1503.70082662927
"Guinea-Bissau","GNB",2008,1273.47476853093
"Equatorial Guinea","GNQ",2008,38593.5199807574
"Greece","GRC",2008,30872.4817018344
"Grenada","GRD",2008,11636.8568137183
"Guatemala","GTM",2008,6683.82599129317
"Guyana","GUY",2008,5001.69375025606
"High income","HIC",2008,36679.6357343031
"Hong Kong SAR, China","HKG",2008,44798.0991925143
"Honduras","HND",2008,4217.11823832129
"Heavily indebted poor countries (HIPC)","HPC",2008,1674.66170958642
"Croatia","HRV",2008,20464.4454789284
"Haiti","HTI",2008,1536.24819736636
"Hungary","HUN",2008,20742.4380939969
"Indonesia","IDN",2008,7126.18968488436
"India","IND",2008,3746.66951495018
"Ireland","IRL",2008,43743.6283123849
"Iran, Islamic Rep.","IRN",2008,14042.9878626858
"Iraq","IRQ",2008,11155.6244104013
"Iceland","ISL",2008,41528.5387512961
"Israel","ISR",2008,27155.744013576
"Italy","ITA",2008,35187.7512426399
"Jamaica","JAM",2008,8596.1523696312
"Jordan","JOR",2008,10464.453024645
"Japan","JPN",2008,33495.1780721489
"Kazakhstan","KAZ",2008,18051.3380852365
"Kenya","KEN",2008,2264.05085812014
"Kyrgyz Republic","KGZ",2008,2680.25919688039
"Cambodia","KHM",2008,2344.89445197354
"Kiribati","KIR",2008,1731.89296275648
"St. Kitts and Nevis","KNA",2008,22050.7120384187
"Korea, Rep.","KOR",2008,28718.0448076989
"Kosovo","",2008,7300.25160335717
"Kuwait","KWT",2008,87856.4271700949
"Latin America & Caribbean (developing only)","LAC",2008,12321.5075247828
"Lao PDR","LAO",2008,3345.06284015626
"Lebanon","LBN",2008,13596.6063704881
"Liberia","LBR",2008,564.602261288201
"Libya","LBY",2008,27862.8645557537
"St. Lucia","LCA",2008,10412.568435372
"Latin America & Caribbean (all income levels)","LCN",2008,12687.3095240561
"Least developed countries: UN classification","LDC",2008,1802.84737456092
"Low income","LIC",2008,1492.38839249759
"Sri Lanka","LKA",2008,6642.21714080801
"Lower middle income","LMC",2008,4561.06724764418
"Low & middle income","LMY",2008,6418.32524629644
"Lesotho","LSO",2008,1969.5163333288
"Lithuania","LTU",2008,20617.461749667
"Luxembourg","LUX",2008,84733.555096066
"Latvia","LVA",2008,18827.9013544709
"Macao SAR, China","MAC",2008,77010.9042763331
"Morocco","MAR",2008,5849.79621010507
"Moldova","MDA",2008,3722.1743196492
"Madagascar","MDG",2008,1467.73867446763
"Maldives","MDV",2008,10318.1549803521
"Middle East & North Africa (all income levels)","MEA",2008,15423.6985191093
"Mexico","MEX",2008,14272.7885830675
"Marshall Islands","MHL",2008,3244.12264239891
"Middle income","MIC",2008,7220.57873860484
"Macedonia, FYR","MKD",2008,10486.9928144435
"Mali","MLI",2008,1538.63366690461
"Malta","MLT",2008,25462.0644350166
"Middle East & North Africa (developing only)","MNA",2008,10469.810764822
"Montenegro","MNE",2008,13882.1364910805
"Mongolia","MNG",2008,6101.35477814095
"Mozambique","MOZ",2008,826.948727057465
"Mauritania","MRT",2008,2627.4485766372
"Mauritius","MUS",2008,14039.9290314469
"Malawi","MWI",2008,647.30230405949
"Malaysia","MYS",2008,19175.7659795964
"North America","NAC",2008,47586.2360199992
"Namibia","NAM",2008,7865.2801133367
"Niger","NER",2008,809.701191000003
"Nigeria","NGA",2008,4498.00599928764
"Nicaragua","NIC",2008,3971.85734458048
"Netherlands","NLD",2008,45897.1427107986
"High income: nonOECD","NOC",2008,29591.5300301673
"Norway","NOR",2008,61342.0999938449
"Nepal","NPL",2008,1791.98832312725
"New Zealand","NZL",2008,29229.0438210169
"High income: OECD","OEC",2008,38445.1642945445
"OECD members","OED",2008,34693.9228472945
"Oman","OMN",2008,46057.6630966939
"Other small states","OSS",2008,8052.42768576393
"Pakistan","PAK",2008,4020.94142753184
"Panama","PAN",2008,13476.6648302963
"Peru","PER",2008,8882.20364205838
"Philippines","PHL",2008,5120.36674093202
"Palau","PLW",2008,14184.6615399106
"Papua New Guinea","PNG",2008,1902.95635712967
"Poland","POL",2008,18046.1515894378
"Puerto Rico","PRI",2008,34432.6937295239
"Portugal","PRT",2008,26095.7814080004
"Paraguay","PRY",2008,6418.59640147001
"Pacific island small states","PSS",2008,4552.89811772754
"Qatar","QAT",2008,122250.184201231
"Romania","ROU",2008,15694.2698560608
"Russian Federation","RUS",2008,20275.2232575062
"Rwanda","RWA",2008,1126.55466049792
"South Asia","SAS",2008,3590.97184103143
"Saudi Arabia","SAU",2008,41910.8124550591
"Sudan","SDN",2008,3159.43197865076
"Senegal","SEN",2008,2076.00797064464
"Singapore","SGP",2008,63163.1711934027
"Solomon Islands","SLB",2008,1746.10536036458
"Sierra Leone","SLE",2008,1237.28008043906
"El Salvador","SLV",2008,7154.58640573882
"Serbia","SRB",2008,11892.8189722207
"Sub-Saharan Africa (developing only)","SSA",2008,2956.0412397208
"South Sudan","SSD",2008,3626.2016407815
"Sub-Saharan Africa (all income levels)","SSF",2008,2984.70496798164
"Small states","SST",2008,9262.82992037667
"Sao Tome and Principe","STP",2008,2567.10676606073
"Suriname","SUR",2008,12935.390856463
"Slovak Republic","SVK",2008,23786.7344789826
"Slovenia","SVN",2008,29598.1314195238
"Sweden","SWE",2008,41880.8407716078
"Swaziland","SWZ",2008,6269.12683349004
"Seychelles","SYC",2008,19153.1557500648
"Chad","TCD",2008,1683.65170363343
"Togo","TGO",2008,1170.74399190449
"Thailand","THA",2008,11731.9604810827
"Tajikistan","TJK",2008,1921.96868815937
"Turkmenistan","TKM",2008,8525.30723909561
"Timor-Leste","TLS",2008,1427.21215532715
"Tonga","TON",2008,4534.80683722085
"Trinidad and Tobago","TTO",2008,29650.5495684791
"Tunisia","TUN",2008,9543.61852316861
"Turkey","TUR",2008,15177.5259736071
"Tuvalu","TUV",2008,3341.79008273186
"Tanzania","TZA",2008,1934.78934148983
"Uganda","UGA",2008,1379.69471232155
"Ukraine","UKR",2008,8427.80965340195
"Upper middle income","UMC",2008,9961.79297048789
"Uruguay","URY",2008,14374.9191736084
"United States","USA",2008,48401.48653262
"Uzbekistan","UZB",2008,3584.83704102145
"St. Vincent and the Grenadines","VCT",2008,10090.0674362111
"Venezuela, RB","VEN",2008,17200.5116652282
"Vietnam","VNM",2008,3922.83825330037
"Vanuatu","VUT",2008,2827.26978985648
"West Bank and Gaza","PSE",2008,3422.49436420435
"World","WLD",2008,12121.6570262404
"Samoa","WSM",2008,5515.7807858132
"Yemen, Rep.","YEM",2008,4244.81442074381
"South Africa","ZAF",2008,11776.7933718029
"Congo, Dem. Rep.","COD",2008,631.236935300782
"Zambia","ZMB",2008,2918.86928212822
"Zimbabwe","ZWE",2008,1235.19940190324
"Afghanistan","AFG",2009,1497.88425632092
"Angola","AGO",2009,6813.1030476225
"Albania","ALB",2009,9345.09376150331
"Arab World","ARB",2009,13851.7226420216
"United Arab Emirates","ARE",2009,59291.1038381634
"Armenia","ARM",2009,6153.82967152114
"Antigua and Barbuda","ATG",2009,21670.5772295669
"Australia","AUS",2009,40192.7267393892
"Austria","AUT",2009,40633.3842153789
"Azerbaijan","AZE",2009,14899.9596291008
"Burundi","BDI",2009,699.605627792865
"Belgium","BEL",2009,37740.972993791
"Benin","BEN",2009,1588.66887480373
"Burkina Faso","BFA",2009,1317.20545109717
"Bangladesh","BGD",2009,2279.20369227375
"Bulgaria","BGR",2009,14409.6445062569
"Bahrain","BHR",2009,39514.6230344889
"Bahamas, The","BHS",2009,22230.4014117663
"Bosnia and Herzegovina","BIH",2009,8488.88611054727
"Belarus","BLR",2009,14082.0193884491
"Belize","BLZ",2009,7883.58148314419
"Bermuda","BMU",2009,55318.1233432764
"Bolivia","BOL",2009,4987.13961011943
"Brazil","BRA",2009,12752.8019753014
"Barbados","BRB",2009,14879.2836936102
"Brunei Darussalam","BRN",2009,67680.421820757
"Bhutan","BTN",2009,5743.63531588145
"Botswana","BWA",2009,12005.775173283
"Central African Republic","CAF",2009,833.979820959847
"Canada","CAN",2009,38709.0500766164
"Central Europe and the Baltics","CEB",2009,19364.5832122696
"Switzerland","CHE",2009,49919.2432317424
"Chile","CHL",2009,16075.8987030452
"China","CHN",2009,8128.34975209763
"Cote d'Ivoire","CIV",2009,2799.42960200329
"Cameroon","CMR",2009,2471.89143000816
"Congo, Rep.","COG",2009,5068.35354640994
"Colombia","COL",2009,10173.2988707954
"Comoros","COM",2009,1337.27785203354
"Cabo Verde","CPV",2009,5750.49625865145
"Costa Rica","CRI",2009,11532.8293027739
"Caribbean small states","CSS",2009,13573.4919142636
"Cuba","CUB",2009,17280.2716075651
"Cyprus","CYP",2009,31679.362860871
"Czech Republic","CZE",2009,27017.4542645953
"Germany","DEU",2009,37070.1356271734
"Djibouti","DJI",2009,2506.49137104298
"Dominica","DMA",2009,9959.27417229673
"Denmark","DNK",2009,39624.811163851
"Dominican Republic","DOM",2009,10040.8035889782
"Algeria","DZA",2009,11890.944079474
"East Asia & Pacific (developing only)","EAP",2009,7650.50739862706
"East Asia & Pacific (all income levels)","EAS",2009,10412.2645859169
"Europe & Central Asia (developing only)","ECA",2009,11306.6523853287
"Europe & Central Asia (all income levels)","ECS",2009,24955.3016991926
"Ecuador","ECU",2009,8849.6419243429
"Egypt, Arab Rep.","EGY",2009,9942.22466280154
"Euro area","EMU",2009,34859.3592295955
"Eritrea","ERI",2009,1059.79920264922
"Spain","ESP",2009,32807.206172261
"Estonia","EST",2009,20201.665744239
"Ethiopia","ETH",2009,954.652484925251
"European Union","EUU",2009,32322.8711472976
"Fragile and conflict affected situations","FCS",2009,3297.28147431021
"Finland","FIN",2009,37546.5134875183
"Fiji","FJI",2009,6735.88893807188
"France","FRA",2009,34810.807857436
"Micronesia, Fed. Sts.","FSM",2009,3139.32035097686
"Gabon","GAB",2009,15542.8112728964
"United Kingdom","GBR",2009,36285.807969491
"Georgia","GEO",2009,5460.90652047312
"Ghana","GHA",2009,2812.87404489172
"Guinea","GIN",2009,1155.66518639505
"Gambia, The","GMB",2009,1563.41772935039
"Guinea-Bissau","GNB",2009,1296.99483831696
"Equatorial Guinea","GNQ",2009,34763.331398404
"Greece","GRC",2009,30429.3349616029
"Grenada","GRD",2009,10914.6654027985
"Guatemala","GTM",2009,6607.03165232903
"Guyana","GUY",2009,5172.96156529804
"High income","HIC",2009,35723.7378619435
"Hong Kong SAR, China","HKG",2009,43946.1030923733
"Honduras","HND",2009,4065.11922725341
"Heavily indebted poor countries (HIPC)","HPC",2009,1716.02578045718
"Croatia","HRV",2009,19399.3903637497
"Haiti","HTI",2009,1575.35476424072
"Hungary","HUN",2009,20800.6309951172
"Indonesia","IDN",2009,7412.18636366365
"India","IND",2009,4043.14611396582
"Ireland","IRL",2009,41554.1628804249
"Iran, Islamic Rep.","IRN",2009,14534.8779558408
"Iraq","IRQ",2009,11607.5189690734
"Iceland","ISL",2009,39827.4608243984
"Israel","ISR",2009,27365.7348500319
"Italy","ITA",2009,34170.1568290991
"Jamaica","JAM",2009,8252.52672661444
"Jordan","JOR",2009,10881.9265112446
"Japan","JPN",2009,31857.3650550917
"Kazakhstan","KAZ",2009,17932.8924756486
"Kenya","KEN",2009,2295.1170059513
"Kyrgyz Republic","KGZ",2009,2746.00147012109
"Cambodia","KHM",2009,2331.35786363728
"Kiribati","KIR",2009,1707.9993368508
"St. Kitts and Nevis","KNA",2009,20728.450461534
"Korea, Rep.","KOR",2009,28392.7500627166
"Kosovo","",2009,7539.79504598268
"Kuwait","KWT",2009,78013.7127709983
"Latin America & Caribbean (developing only)","LAC",2009,12210.6410707756
"Lao PDR","LAO",2009,3549.84421333888
"Lebanon","LBN",2009,14898.859570879
"Liberia","LBR",2009,622.168302748375
"Libya","LBY",2009,28251.4678954231
"St. Lucia","LCA",2009,10413.8410159761
"Latin America & Caribbean (all income levels)","LCN",2009,12568.4613301227
"Least developed countries: UN classification","LDC",2009,1857.04838171188
"Low income","LIC",2009,1547.46021477761
"Sri Lanka","LKA",2009,6852.50871583965
"Lower middle income","LMC",2009,4762.31480294045
"Low & middle income","LMY",2009,6660.76189663261
"Lesotho","LSO",2009,2033.47252092024
"Lithuania","LTU",2009,18093.444619354
"Luxembourg","LUX",2009,79945.6949134321
"Latvia","LVA",2009,16863.3208709143
"Macao SAR, China","MAC",2009,76814.6720702001
"Morocco","MAR",2009,6110.902753027
"Moldova","MDA",2009,3530.88125035743
"Madagascar","MDG",2009,1380.51579347872
"Maldives","MDV",2009,9839.08850584615
"Middle East & North Africa (all income levels)","MEA",2009,15627.8875174301
"Mexico","MEX",2009,13977.6059476337
"Marshall Islands","MHL",2009,3209.63536715588
"Middle income","MIC",2009,7501.90478360275
"Macedonia, FYR","MKD",2009,10980.8828518576
"Mali","MLI",2009,1569.58943063388
"Malta","MLT",2009,25836.9704222516
"Middle East & North Africa (developing only)","MNA",2009,10799.3329811492
"Montenegro","MNE",2009,13108.3137565386
"Mongolia","MNG",2009,5981.93776519626
"Mozambique","MOZ",2009,864.716686234579
"Mauritania","MRT",2009,2546.52474142669
"Mauritius","MUS",2009,14536.4531608872
"Malawi","MWI",2009,690.114635302754
"Malaysia","MYS",2009,18700.1257929451
"North America","NAC",2009,46183.9745870574
"Namibia","NAM",2009,7829.42998818522
"Niger","NER",2009,780.348306184443
"Nigeria","NGA",2009,4717.63237026594
"Nicaragua","NIC",2009,3841.63849932348
"Netherlands","NLD",2009,44408.6134820501
"High income: nonOECD","NOC",2009,28843.9676094011
"Norway","NOR",2009,55090.0191909293
"Nepal","NPL",2009,1866.96523409827
"New Zealand","NZL",2009,30114.3243869535
"High income: OECD","OEC",2009,37442.3773427218
"OECD members","OED",2009,33775.1458924846
"Oman","OMN",2009,47968.9481507298
"Other small states","OSS",2009,7779.49684352085
"Pakistan","PAK",2009,4091.78322960561
"Panama","PAN",2009,13879.1014360426
"Peru","PER",2009,8949.63398734638
"Philippines","PHL",2009,5133.91351776833
"Palau","PLW",2009,12686.660046943
"Papua New Guinea","PNG",2009,1989.0021252495
"Poland","POL",2009,19145.6318516382
"Puerto Rico","PRI",2009,34069.9894768135
"Portugal","PRT",2009,26217.2538206752
"Paraguay","PRY",2009,6103.62360539773
"Pacific island small states","PSS",2009,4450.77620239732
"Qatar","QAT",2009,119869.247182013
"Romania","ROU",2009,15529.5985389457
"Russian Federation","RUS",2009,19506.266208827
"Rwanda","RWA",2009,1171.45682253665
"South Asia","SAS",2009,3839.27443268781
"Saudi Arabia","SAU",2009,42323.5353336161
"Sudan","SDN",2009,3197.22500070449
"Senegal","SEN",2009,2083.81443331205
"Singapore","SGP",2009,61396.687679292
"Solomon Islands","SLB",2009,1639.47126541324
"Sierra Leone","SLE",2009,1261.42678015668
"El Salvador","SLV",2009,6949.23468849771
"Serbia","SRB",2009,11806.1506969005
"Sub-Saharan Africa (developing only)","SSA",2009,2996.26207375083
"South Sudan","SSD",2009,3676.88457638418
"Sub-Saharan Africa (all income levels)","SSF",2009,3021.89219326132
"Small states","SST",2009,8944.15202377115
"Sao Tome and Principe","STP",2009,2613.94825133331
"Suriname","SUR",2009,13306.2929831581
"Slovak Republic","SVK",2009,23172.6349579723
"Slovenia","SVN",2009,27515.1262120771
"Sweden","SWE",2009,39669.9368730829
"Swaziland","SWZ",2009,6289.89282480791
"Seychelles","SYC",2009,19015.5936282405
"Chad","TCD",2009,1715.5066977797
"Togo","TGO",2009,1190.19024649178
"Thailand","THA",2009,11532.9059646736
"Tajikistan","TJK",2009,1964.25011371524
"Turkmenistan","TKM",2009,9004.47602326553
"Timor-Leste","TLS",2009,1598.63882141497
"Tonga","TON",2009,4690.75263524945
"Trinidad and Tobago","TTO",2009,28440.670477787
"Tunisia","TUN",2009,9860.22248426231
"Turkey","TUR",2009,14659.9520829245
"Tuvalu","TUV",2009,3212.26103175125
"Tanzania","TZA",2009,1994.78849460836
"Uganda","UGA",2009,1442.13789472954
"Ukraine","UKR",2009,7269.28704916805
"Upper middle income","UMC",2009,10347.8594216276
"Uruguay","URY",2009,14777.9797729956
"United States","USA",2009,47001.42821924
"Uzbekistan","UZB",2009,3840.40136314578
"St. Vincent and the Grenadines","VCT",2009,9947.8346061255
"Venezuela, RB","VEN",2009,16509.3043395893
"Vietnam","VNM",2009,4123.273869405
"Vanuatu","VUT",2009,2874.48282061351
"West Bank and Gaza","PSE",2009,4052.89959184174
"World","WLD",2009,12107.2438325506
"Samoa","WSM",2009,5255.84985012649
"Yemen, Rep.","YEM",2009,4349.74046833483
"South Africa","ZAF",2009,11520.9331784124
"Congo, Dem. Rep.","COD",2009,636.340581326725
"Zambia","ZMB",2009,3120.80250242272
"Zimbabwe","ZWE",2009,1308.70031218524
"Afghanistan","AFG",2010,1604.19145658038
"Angola","AGO",2010,6904.56260697824
"Albania","ALB",2010,9297.49275289637
"Arab World","ARB",2010,14418.2045812797
"United Arab Emirates","ARE",2010,55764.8732505196
"Armenia","ARM",2010,6376.32621880003
"Antigua and Barbuda","ATG",2010,20151.4931709097
"Australia","AUS",2010,39086.3272320122
"Austria","AUT",2010,41804.2230606124
"Azerbaijan","AZE",2010,15627.7477755523
"Burundi","BDI",2010,710.628836311793
"Belgium","BEL",2010,39211.3365794801
"Benin","BEN",2010,1603.46293022843
"Burkina Faso","BFA",2010,1404.53716552153
"Bangladesh","BGD",2010,2409.54851146896
"Bulgaria","BGR",2010,14690.4921407297
"Bahrain","BHR",2010,39732.9094847489
"Bahamas, The","BHS",2010,22468.5422105021
"Bosnia and Herzegovina","BIH",2010,8746.08060920619
"Belarus","BLR",2010,15385.5992256832
"Belize","BLZ",2010,8042.98022427493
"Bermuda","BMU",2010,55254.7167361817
"Bolivia","BOL",2010,5172.14797745405
"Brazil","BRA",2010,13759.4200659945
"Barbados","BRB",2010,15025.026884244
"Brunei Darussalam","BRN",2010,69208.2210588498
"Bhutan","BTN",2010,6383.7626990272
"Botswana","BWA",2010,13079.2888757608
"Central African Republic","CAF",2010,882.904458358963
"Canada","CAN",2010,40055.2721379216
"Central Europe and the Baltics","CEB",2010,20288.6914699376
"Switzerland","CHE",2010,51321.5096954081
"Chile","CHL",2010,18113.23161598
"China","CHN",2010,9043.79838128397
"Cote d'Ivoire","CIV",2010,2833.75984563001
"Cameroon","CMR",2010,2518.7851679284
"Congo, Rep.","COG",2010,5421.31330260051
"Colombia","COL",2010,10558.9839138977
"Comoros","COM",2010,1349.05574439759
"Cabo Verde","CPV",2010,5883.5287698981
"Costa Rica","CRI",2010,12073.4928421449
"Caribbean small states","CSS",2010,13691.7880963785
"Cuba","CUB",2010,17921.0874819137
"Cyprus","CYP",2010,31089.8609147151
"Czech Republic","CZE",2010,27050.957822152
"Germany","DEU",2010,39553.2006202008
"Djibouti","DJI",2010,2611.45908219548
"Dominica","DMA",2010,10165.2033950373
"Denmark","DNK",2010,41806.9299938892
"Dominican Republic","DOM",2010,10862.0837033926
"Algeria","DZA",2010,12241.4405437418
"East Asia & Pacific (developing only)","EAP",2010,8419.62402855725
"East Asia & Pacific (all income levels)","EAS",2010,11311.5637886578
"Europe & Central Asia (developing only)","ECA",2010,12085.5160238588
"Europe & Central Asia (all income levels)","ECS",2010,25824.9104409451
"Ecuador","ECU",2010,9122.69376235025
"Egypt, Arab Rep.","EGY",2010,10405.8496179216
"Euro area","EMU",2010,35857.0617672301
"Eritrea","ERI",2010,1061.33421046338
"Spain","ESP",2010,32350.5162163131
"Estonia","EST",2010,21082.8900631053
"Ethiopia","ETH",2010,1059.45111082613
"European Union","EUU",2010,33178.5499210737
"Fragile and conflict affected situations","FCS",2010,3417.59221536008
"Finland","FIN",2010,38296.5063062292
"Fiji","FJI",2010,6954.02257644232
"France","FRA",2010,35868.9492787345
"Micronesia, Fed. Sts.","FSM",2010,3269.67108494293
"Gabon","GAB",2010,16387.647199519
"United Kingdom","GBR",2010,35920.0219352981
"Georgia","GEO",2010,5818.24706524756
"Ghana","GHA",2010,3002.97079806347
"Guinea","GIN",2010,1161.47868338106
"Gambia, The","GMB",2010,1633.37316208517
"Guinea-Bissau","GNB",2010,1340.2171954243
"Equatorial Guinea","GNQ",2010,33765.4797715513
"Greece","GRC",2010,28900.8565903742
"Grenada","GRD",2010,10951.9837313769
"Guatemala","GTM",2010,6710.79500054619
"Guyana","GUY",2010,5430.00319809455
"High income","HIC",2010,37047.8922084437
"Hong Kong SAR, China","HKG",2010,47147.9143792445
"Honduras","HND",2010,4183.72378949456
"Heavily indebted poor countries (HIPC)","HPC",2010,1789.3387757362
"Croatia","HRV",2010,18968.8863410239
"Haiti","HTI",2010,1487.011106368
"Hungary","HUN",2010,21477.6000817606
"Indonesia","IDN",2010,7864.41546505992
"India","IND",2010,4454.66021890949
"Ireland","IRL",2010,42900.0661892372
"Iran, Islamic Rep.","IRN",2010,15387.3189339549
"Iraq","IRQ",2010,12080.4454609409
"Iceland","ISL",2010,38659.0986451424
"Israel","ISR",2010,28762.6222506766
"Italy","ITA",2010,34716.0919873882
"Jamaica","JAM",2010,8201.19890146172
"Jordan","JOR",2010,11028.4996045064
"Japan","JPN",2010,33740.527185891
"Kazakhstan","KAZ",2010,19204.75892277
"Kenya","KEN",2010,2451.77708920611
"Kyrgyz Republic","KGZ",2010,2733.75420440695
"Cambodia","KHM",2010,2462.24462574539
"Kiribati","KIR",2010,1694.3994305439
"St. Kitts and Nevis","KNA",2010,20064.608007638
"Korea, Rep.","KOR",2010,30465.2536063364
"Kosovo","",2010,7904.30423654314
"Kuwait","KWT",2010,73451.9633151794
"Latin America & Caribbean (developing only)","LAC",2010,12934.611542358
"Lao PDR","LAO",2010,3821.87601016128
"Lebanon","LBN",2010,15934.1396493575
"Liberia","LBR",2010,674.606104309141
"Libya","LBY",2010,29649.2711791586
"St. Lucia","LCA",2010,10302.7178678412
"Latin America & Caribbean (all income levels)","LCN",2010,13325.6117585291
"Least developed countries: UN classification","LDC",2010,1938.9450915351
"Low income","LIC",2010,1632.89903805019
"Sri Lanka","LKA",2010,7418.90426917436
"Lower middle income","LMC",2010,5106.05585085944
"Low & middle income","LMY",2010,7174.64392306877
"Lesotho","LSO",2010,2183.46849016293
"Lithuania","LTU",2010,19843.4399180421
"Luxembourg","LUX",2010,84200.5692819622
"Latvia","LVA",2010,17592.1500231828
"Macao SAR, China","MAC",2010,96726.2998695544
"Morocco","MAR",2010,6334.95806773718
"Moldova","MDA",2010,3831.8626717244
"Madagascar","MDG",2010,1362.31116389645
"Maldives","MDV",2010,10465.2035400264
"Middle East & North Africa (all income levels)","MEA",2010,16334.5481136717
"Mexico","MEX",2010,14689.9920720997
"Marshall Islands","MHL",2010,3442.88062089588
"Middle income","MIC",2010,8095.08253178097
"Macedonia, FYR","MKD",2010,11366.1254654211
"Mali","MLI",2010,1630.00116647885
"Malta","MLT",2010,26671.46656418
"Middle East & North Africa (developing only)","MNA",2010,11281.9741877859
"Montenegro","MNE",2010,13325.0309567123
"Mongolia","MNG",2010,6344.51191712251
"Mozambique","MOZ",2010,913.895972194954
"Mauritania","MRT",2010,2619.86564316874
"Mauritius","MUS",2010,15281.575443012
"Malawi","MWI",2010,722.387837761184
"Malaysia","MYS",2010,19985.9161502343
"North America","NAC",2010,47554.5899108799
"Namibia","NAM",2010,8267.3390972308
"Niger","NER",2010,824.20534946457
"Nigeria","NGA",2010,5010.3365132777
"Nicaragua","NIC",2010,3962.73333166267
"Netherlands","NLD",2010,44742.9858280209
"High income: nonOECD","NOC",2010,30662.3916316847
"Norway","NOR",2010,57732.5834298959
"Nepal","NPL",2010,1958.66227729236
"New Zealand","NZL",2010,30640.0282309035
"High income: OECD","OEC",2010,38665.2384079227
"OECD members","OED",2010,34942.5717610796
"Oman","OMN",2010,48355.5044518788
"Other small states","OSS",2010,8110.52993174177
"Pakistan","PAK",2010,4134.23534021461
"Panama","PAN",2010,14619.5856062578
"Peru","PER",2010,9714.63746838078
"Philippines","PHL",2010,5500.23720045335
"Palau","PLW",2010,13184.340767888
"Papua New Guinea","PNG",2010,2119.18998749338
"Poland","POL",2010,20680.8298283002
"Puerto Rico","PRI",2010,33759.9986811032
"Portugal","PRT",2010,26924.4352313993
"Paraguay","PRY",2010,6865.88463755604
"Pacific island small states","PSS",2010,4582.31104852167
"Qatar","QAT",2010,126613.791255917
"Romania","ROU",2010,16252.2312005374
"Russian Federation","RUS",2010,20564.727736701
"Rwanda","RWA",2010,1236.47603787227
"South Asia","SAS",2010,4175.88720438671
"Saudi Arabia","SAU",2010,45247.3848473516
"Sudan","SDN",2010,3259.40729655606
"Senegal","SEN",2010,2137.58032036766
"Singapore","SGP",2010,70364.2080762772
"Solomon Islands","SLB",2010,1750.3005890518
"Sierra Leone","SLE",2010,1319.25680357963
"El Salvador","SLV",2010,7090.63380171767
"Serbia","SRB",2010,11805.2835209324
"Sub-Saharan Africa (developing only)","SSA",2010,3126.8741744851
"South Sudan","SSD",2010,3760.37712297892
"Sub-Saharan Africa (all income levels)","SSF",2010,3151.65433082398
"Small states","SST",2010,9197.52689827842
"Sao Tome and Principe","STP",2010,2687.97368979504
"Suriname","SUR",2010,14034.922518723
"Slovak Republic","SVK",2010,24432.2109757388
"Slovenia","SVN",2010,27563.6996968651
